DateTime,TZ,Load,Zone
2025-02-25 06:00:00,EST,1144.8415,GENESE
2025-02-25 07:00:00,EST,1191.5926,GENESE
2025-02-25 08:00:00,EST,1188.5328,GENESE
2025-02-25 09:00:00,EST,1158.0753,GENESE
2025-02-25 10:00:00,EST,1131.6261,GENESE
2025-02-25 11:00:00,EST,1139.1859,GENESE
2025-02-25 12:00:00,EST,1142.1343,GENESE
2025-02-25 13:00:00,EST,1088.0565,GENESE
2025-02-25 14:00:00,EST,1080.2865,GENESE
2025-02-25 15:00:00,EST,1078.6525,GENESE
2025-02-25 16:00:00,EST,1154.3576,GENESE
2025-02-25 17:00:00,EST,1221.9254,GENESE
2025-02-25 18:00:00,EST,1252.9965,GENESE
2025-02-25 19:00:00,EST,1234.8946,GENESE
2025-02-25 20:00:00,EST,1198.6396,GENESE
2025-02-25 21:00:00,EST,1140.4777,GENESE
2025-02-25 22:00:00,EST,1059.2243,GENESE
2025-02-25 23:00:00,EST,1005.3382,GENESE
2025-02-26 00:00:00,EST,978.4849,GENESE
2025-02-26 01:00:00,EST,973.1845,GENESE
2025-02-26 02:00:00,EST,961.0472,GENESE
2025-02-26 03:00:00,EST,964.779,GENESE
2025-02-26 04:00:00,EST,989.0166,GENESE
2025-02-26 05:00:00,EST,1046.7962,GENESE
2025-02-26 06:00:00,EST,1149.2224,GENESE
2025-02-26 07:00:00,EST,1165.2862,GENESE
2025-02-26 08:00:00,EST,1054.3058,GENESE
2025-02-26 09:00:00,EST,915.6503,GENESE
2025-02-26 10:00:00,EST,857.8193,GENESE
2025-02-26 11:00:00,EST,860.0252,GENESE
2025-02-26 12:00:00,EST,896.9794,GENESE
2025-02-26 13:00:00,EST,1006.3134,GENESE
2025-02-26 14:00:00,EST,1040.4475,GENESE
2025-02-26 15:00:00,EST,1064.1462,GENESE
2025-02-26 16:00:00,EST,1100.4984,GENESE
2025-02-26 17:00:00,EST,1178.2403,GENESE
2025-02-26 18:00:00,EST,1231.9406,GENESE
2025-02-26 19:00:00,EST,1224.0232,GENESE
2025-02-26 20:00:00,EST,1188.0574,GENESE
2025-02-26 21:00:00,EST,1129.0095,GENESE
2025-02-26 22:00:00,EST,1058.1792,GENESE
2025-02-26 23:00:00,EST,1001.5727,GENESE
2025-02-27 00:00:00,EST,968.8216,GENESE
2025-02-27 01:00:00,EST,964.1038,GENESE
2025-02-27 02:00:00,EST,954.3541,GENESE
2025-02-27 03:00:00,EST,952.7725,GENESE
2025-02-27 04:00:00,EST,970.7004,GENESE
2025-02-27 05:00:00,EST,1026.5432,GENESE
2025-02-27 06:00:00,EST,1126.2648,GENESE
2025-02-27 07:00:00,EST,1170.9755,GENESE
2025-02-27 08:00:00,EST,1172.3241,GENESE
2025-02-27 09:00:00,EST,1171.6465,GENESE
2025-02-27 10:00:00,EST,1186.0443,GENESE
2025-02-27 11:00:00,EST,1152.8348,GENESE
2025-02-27 12:00:00,EST,1163.2514,GENESE
2025-02-27 13:00:00,EST,1183.7254,GENESE
2025-02-27 14:00:00,EST,1161.6253,GENESE
2025-02-27 15:00:00,EST,1164.8267,GENESE
2025-02-27 16:00:00,EST,1199.9094,GENESE
2025-02-27 17:00:00,EST,1244.4393,GENESE
2025-02-27 18:00:00,EST,1283.9548,GENESE
2025-02-27 19:00:00,EST,1264.6287,GENESE
2025-02-27 20:00:00,EST,1223.1232,GENESE
2025-02-27 21:00:00,EST,1154.7966,GENESE
2025-02-27 22:00:00,EST,1084.397,GENESE
2025-02-27 23:00:00,EST,1027.4286,GENESE
2025-02-28 00:00:00,EST,992.1572,GENESE
2025-02-28 01:00:00,EST,984.1976,GENESE
2025-02-28 02:00:00,EST,978.768,GENESE
2025-02-28 03:00:00,EST,985.0999,GENESE
2025-02-28 04:00:00,EST,1009.3273,GENESE
2025-02-28 05:00:00,EST,1069.6524,GENESE
2025-02-28 06:00:00,EST,1161.4438,GENESE
2025-02-28 07:00:00,EST,1179.4864,GENESE
2025-02-28 08:00:00,EST,1139.8991,GENESE
2025-02-28 09:00:00,EST,1111.7101,GENESE
2025-02-28 10:00:00,EST,982.6967,GENESE
2025-02-28 11:00:00,EST,981.4608,GENESE
2025-02-28 12:00:00,EST,1037.3752,GENESE
2025-02-28 13:00:00,EST,1082.9844,GENESE
2025-02-28 14:00:00,EST,1120.7309,GENESE
2025-02-28 15:00:00,EST,1150.9308,GENESE
2025-02-28 16:00:00,EST,1190.8479,GENESE
2025-02-28 17:00:00,EST,1232.7166,GENESE
2025-02-28 18:00:00,EST,1247.4465,GENESE
2025-02-28 19:00:00,EST,1222.0797,GENESE
2025-02-28 20:00:00,EST,1190.6691,GENESE
2025-02-28 21:00:00,EST,1138.2363,GENESE
2025-02-28 22:00:00,EST,1069.8218,GENESE
2025-02-28 23:00:00,EST,1009.8326,GENESE
2025-03-01 00:00:00,EST,973.9348,GENESE
2025-03-01 01:00:00,EST,961.7265,GENESE
2025-03-01 02:00:00,EST,944.2279,GENESE
2025-03-01 03:00:00,EST,937.4521,GENESE
2025-03-01 04:00:00,EST,948.46,GENESE
2025-03-01 05:00:00,EST,975.19,GENESE
2025-03-01 06:00:00,EST,1025.7381,GENESE
2025-03-01 07:00:00,EST,1077.7736,GENESE
2025-03-01 08:00:00,EST,1121.3416,GENESE
2025-03-01 09:00:00,EST,1118.4814,GENESE
2025-03-01 10:00:00,EST,1086.0378,GENESE
2025-03-01 11:00:00,EST,1062.4843,GENESE
2025-03-01 12:00:00,EST,1051.2014,GENESE
2025-03-01 13:00:00,EST,1064.7597,GENESE
2025-03-01 14:00:00,EST,1104.8084,GENESE
2025-03-01 15:00:00,EST,1155.108,GENESE
2025-03-01 16:00:00,EST,1199.2117,GENESE
2025-03-01 17:00:00,EST,1272.7089,GENESE
2025-03-01 18:00:00,EST,1316.4496,GENESE
2025-03-01 19:00:00,EST,1301.9743,GENESE
2025-03-01 20:00:00,EST,1268.9017,GENESE
2025-03-01 21:00:00,EST,1223.8882,GENESE
2025-03-01 22:00:00,EST,1169.0857,GENESE
2025-03-01 23:00:00,EST,1119.6812,GENESE
2025-03-02 00:00:00,EST,1082.6551,GENESE
2025-03-02 01:00:00,EST,1072.1176,GENESE
2025-03-02 02:00:00,EST,1065.9135,GENESE
2025-03-02 03:00:00,EST,1065.6366,GENESE
2025-03-02 04:00:00,EST,1074.712,GENESE
2025-03-02 05:00:00,EST,1095.3218,GENESE
2025-03-02 06:00:00,EST,1133.5902,GENESE
2025-03-02 07:00:00,EST,1147.1781,GENESE
2025-03-02 08:00:00,EST,1133.2173,GENESE
2025-03-02 09:00:00,EST,1087.7328,GENESE
2025-03-02 10:00:00,EST,1051.9516,GENESE
2025-03-02 11:00:00,EST,1007.8748,GENESE
2025-03-02 12:00:00,EST,969.048,GENESE
2025-03-02 13:00:00,EST,977.4786,GENESE
2025-03-02 14:00:00,EST,1048.0009,GENESE
2025-03-02 15:00:00,EST,1115.3173,GENESE
2025-03-02 16:00:00,EST,1190.6326,GENESE
2025-03-02 17:00:00,EST,1274.9795,GENESE
2025-03-02 18:00:00,EST,1322.2576,GENESE
2025-03-02 19:00:00,EST,1303.4371,GENESE
2025-03-02 20:00:00,EST,1268.2672,GENESE
2025-03-02 21:00:00,EST,1214.5651,GENESE
2025-03-02 22:00:00,EST,1146.2085,GENESE
2025-03-02 23:00:00,EST,1088.8579,GENESE
2025-03-03 00:00:00,EST,1053.4278,GENESE
2025-03-03 01:00:00,EST,1051.3054,GENESE
2025-03-03 02:00:00,EST,1043.9661,GENESE
2025-03-03 03:00:00,EST,1046.9728,GENESE
2025-03-03 04:00:00,EST,1072.3051,GENESE
2025-03-03 05:00:00,EST,1136.0902,GENESE
2025-03-03 06:00:00,EST,1231.0746,GENESE
2025-03-03 07:00:00,EST,1240.8655,GENESE
2025-03-03 08:00:00,EST,1153.066,GENESE
2025-03-03 09:00:00,EST,1077.7337,GENESE
2025-03-03 10:00:00,EST,1030.0158,GENESE
2025-03-03 11:00:00,EST,964.3119,GENESE
2025-03-03 12:00:00,EST,910.8834,GENESE
2025-03-03 13:00:00,EST,930.9024,GENESE
2025-03-03 14:00:00,EST,978.9719,GENESE
2025-03-03 15:00:00,EST,998.7255,GENESE
2025-03-03 16:00:00,EST,1108.2558,GENESE
2025-03-03 17:00:00,EST,1251.1002,GENESE
2025-03-03 18:00:00,EST,1314.3406,GENESE
2025-03-03 19:00:00,EST,1301.4704,GENESE
2025-03-03 20:00:00,EST,1263.6705,GENESE
2025-03-03 21:00:00,EST,1206.9964,GENESE
2025-03-03 22:00:00,EST,1140.2267,GENESE
2025-03-03 23:00:00,EST,1069.9331,GENESE
2025-03-04 00:00:00,EST,1035.482,GENESE
2025-03-04 01:00:00,EST,1023.3302,GENESE
2025-03-04 02:00:00,EST,1009.2684,GENESE
2025-03-04 03:00:00,EST,1010.9443,GENESE
2025-03-04 04:00:00,EST,1027.1696,GENESE
2025-03-04 05:00:00,EST,1085.0921,GENESE
2025-03-04 06:00:00,EST,1167.3758,GENESE
2025-03-04 07:00:00,EST,1216.9481,GENESE
2025-03-04 08:00:00,EST,1213.926,GENESE
2025-03-04 09:00:00,EST,1156.2897,GENESE
2025-03-04 10:00:00,EST,1093.886,GENESE
2025-03-04 11:00:00,EST,1071.8531,GENESE
2025-03-04 12:00:00,EST,1048.8304,GENESE
2025-03-04 13:00:00,EST,1067.0197,GENESE
2025-03-04 14:00:00,EST,1046.4752,GENESE
2025-03-04 15:00:00,EST,1026.1993,GENESE
2025-03-04 16:00:00,EST,1039.4215,GENESE
2025-03-04 17:00:00,EST,1134.1332,GENESE
2025-03-04 18:00:00,EST,1202.6577,GENESE
2025-03-04 19:00:00,EST,1188.7735,GENESE
2025-03-04 20:00:00,EST,1149.9084,GENESE
2025-03-04 21:00:00,EST,1095.971,GENESE
2025-03-04 22:00:00,EST,1035.3961,GENESE
2025-03-04 23:00:00,EST,984.0483,GENESE
2025-03-05 00:00:00,EST,951.9399,GENESE
2025-03-05 01:00:00,EST,940.1225,GENESE
2025-03-05 02:00:00,EST,929.3809,GENESE
2025-03-05 03:00:00,EST,927.0574,GENESE
2025-03-05 04:00:00,EST,946.1144,GENESE
2025-03-05 05:00:00,EST,997.5582,GENESE
2025-03-05 06:00:00,EST,1082.8569,GENESE
2025-03-05 07:00:00,EST,1143.2567,GENESE
2025-03-05 08:00:00,EST,1178.5817,GENESE
2025-03-05 09:00:00,EST,1188.7448,GENESE
2025-03-05 10:00:00,EST,1187.964,GENESE
2025-03-05 11:00:00,EST,1151.1337,GENESE
2025-03-05 12:00:00,EST,1124.1415,GENESE
2025-03-05 13:00:00,EST,1131.7123,GENESE
2025-03-05 14:00:00,EST,1115.288,GENESE
2025-03-05 15:00:00,EST,1084.4549,GENESE
2025-03-05 16:00:00,EST,1052.821,GENESE
2025-03-05 17:00:00,EST,1117.8758,GENESE
2025-03-05 18:00:00,EST,1175.0654,GENESE
2025-03-05 19:00:00,EST,1161.5359,GENESE
2025-03-05 20:00:00,EST,1126.4571,GENESE
2025-03-05 21:00:00,EST,1074.0533,GENESE
2025-03-05 22:00:00,EST,1011.7041,GENESE
2025-03-05 23:00:00,EST,966.4779,GENESE
2025-03-06 00:00:00,EST,954.2139,GENESE
2025-03-06 01:00:00,EST,939.3702,GENESE
2025-03-06 02:00:00,EST,929.6599,GENESE
2025-03-06 03:00:00,EST,929.2309,GENESE
2025-03-06 04:00:00,EST,955.2729,GENESE
2025-03-06 05:00:00,EST,1019.5738,GENESE
2025-03-06 06:00:00,EST,1118.375,GENESE
2025-03-06 07:00:00,EST,1154.3185,GENESE
2025-03-06 08:00:00,EST,1161.9106,GENESE
2025-03-06 09:00:00,EST,1163.0435,GENESE
2025-03-06 10:00:00,EST,1125.6613,GENESE
2025-03-06 11:00:00,EST,1112.3077,GENESE
2025-03-06 12:00:00,EST,1165.0172,GENESE
2025-03-06 13:00:00,EST,1216.6229,GENESE
2025-03-06 14:00:00,EST,1232.8027,GENESE
2025-03-06 15:00:00,EST,1257.8175,GENESE
2025-03-06 16:00:00,EST,1272.6476,GENESE
2025-03-06 17:00:00,EST,1309.1888,GENESE
2025-03-06 18:00:00,EST,1336.1667,GENESE
2025-03-06 19:00:00,EST,1314.1604,GENESE
2025-03-06 20:00:00,EST,1271.3177,GENESE
2025-03-06 21:00:00,EST,1211.5435,GENESE
2025-03-06 22:00:00,EST,1136.8484,GENESE
2025-03-06 23:00:00,EST,1082.8389,GENESE
2025-03-07 00:00:00,EST,1048.4822,GENESE
2025-03-07 01:00:00,EST,1033.1376,GENESE
2025-03-07 02:00:00,EST,1026.264,GENESE
2025-03-07 03:00:00,EST,1024.1869,GENESE
2025-03-07 04:00:00,EST,1044.7059,GENESE
2025-03-07 05:00:00,EST,1097.1696,GENESE
2025-03-07 06:00:00,EST,1175.9989,GENESE
2025-03-07 07:00:00,EST,1193.3035,GENESE
2025-03-07 08:00:00,EST,1165.9814,GENESE
2025-03-07 09:00:00,EST,1087.7848,GENESE
2025-03-07 10:00:00,EST,1014.8694,GENESE
2025-03-07 11:00:00,EST,992.563,GENESE
2025-03-07 12:00:00,EST,948.0076,GENESE
2025-03-07 13:00:00,EST,901.9915,GENESE
2025-03-07 14:00:00,EST,849.8052,GENESE
2025-03-07 15:00:00,EST,853.9568,GENESE
2025-03-07 16:00:00,EST,989.8845,GENESE
2025-03-07 17:00:00,EST,1159.4942,GENESE
2025-03-07 18:00:00,EST,1220.3987,GENESE
2025-03-07 19:00:00,EST,1216.5291,GENESE
2025-03-07 20:00:00,EST,1188.3697,GENESE
2025-03-07 21:00:00,EST,1146.566,GENESE
2025-03-07 22:00:00,EST,1086.573,GENESE
2025-03-07 23:00:00,EST,1035.7094,GENESE
2025-03-08 00:00:00,EST,1008.273,GENESE
2025-03-08 01:00:00,EST,995.5591,GENESE
2025-03-08 02:00:00,EST,984.0381,GENESE
2025-03-08 03:00:00,EST,984.1168,GENESE
2025-03-08 04:00:00,EST,1000.0603,GENESE
2025-03-08 05:00:00,EST,1028.4789,GENESE
2025-03-08 06:00:00,EST,1068.594,GENESE
2025-03-08 07:00:00,EST,1084.3559,GENESE
2025-03-08 08:00:00,EST,1061.2171,GENESE
2025-03-08 09:00:00,EST,993.6031,GENESE
2025-03-08 10:00:00,EST,884.5384,GENESE
2025-03-08 11:00:00,EST,832.3772,GENESE
2025-03-08 12:00:00,EST,802.111,GENESE
2025-03-08 13:00:00,EST,777.7437,GENESE
2025-03-08 14:00:00,EST,778.3854,GENESE
2025-03-08 15:00:00,EST,814.4926,GENESE
2025-03-08 16:00:00,EST,944.1798,GENESE
2025-03-08 17:00:00,EST,1117.942,GENESE
2025-03-08 18:00:00,EST,1195.1968,GENESE
2025-03-08 19:00:00,EST,1196.6996,GENESE
2025-03-08 20:00:00,EST,1170.5825,GENESE
2025-03-08 21:00:00,EST,1135.3876,GENESE
2025-03-08 22:00:00,EST,1085.7115,GENESE
2025-03-08 23:00:00,EST,1036.4518,GENESE
2025-03-09 00:00:00,EST,1003.6491,GENESE
2025-03-09 01:00:00,EST,992.4245,GENESE
2025-03-09 03:00:00,EDT,982.6856,GENESE
2025-03-09 04:00:00,EDT,975.4887,GENESE
2025-03-09 05:00:00,EDT,982.5039,GENESE
2025-03-09 06:00:00,EDT,1005.839,GENESE
2025-03-09 07:00:00,EDT,1037.1113,GENESE
2025-03-09 08:00:00,EDT,1021.4774,GENESE
2025-03-09 09:00:00,EDT,946.2263,GENESE
2025-03-09 10:00:00,EDT,937.021,GENESE
2025-03-09 11:00:00,EDT,936.5864,GENESE
2025-03-09 12:00:00,EDT,818.043,GENESE
2025-03-09 13:00:00,EDT,729.3118,GENESE
2025-03-09 14:00:00,EDT,705.798,GENESE
2025-03-09 15:00:00,EDT,704.7553,GENESE
2025-03-09 16:00:00,EDT,760.9462,GENESE
2025-03-09 17:00:00,EDT,971.5266,GENESE
2025-03-09 18:00:00,EDT,1102.1555,GENESE
2025-03-09 19:00:00,EDT,1155.3786,GENESE
2025-03-09 20:00:00,EDT,1143.666,GENESE
2025-03-09 21:00:00,EDT,1100.6786,GENESE
2025-03-09 22:00:00,EDT,1038.7018,GENESE
2025-03-09 23:00:00,EDT,971.3099,GENESE
2025-03-10 00:00:00,EDT,932.8794,GENESE
2025-03-10 01:00:00,EDT,908.8309,GENESE
2025-03-10 02:00:00,EDT,905.8888,GENESE
2025-03-10 03:00:00,EDT,908.3628,GENESE
2025-03-10 04:00:00,EDT,932.0248,GENESE
2025-03-10 05:00:00,EDT,991.0029,GENESE
2025-03-10 06:00:00,EDT,1093.8161,GENESE
2025-03-10 07:00:00,EDT,1152.1051,GENESE
2025-03-10 08:00:00,EDT,1090.3776,GENESE
2025-03-10 09:00:00,EDT,916.2231,GENESE
2025-03-10 10:00:00,EDT,807.9471,GENESE
2025-03-10 11:00:00,EDT,762.4145,GENESE
2025-03-10 12:00:00,EDT,735.7547,GENESE
2025-03-10 13:00:00,EDT,725.58,GENESE
2025-03-10 14:00:00,EDT,711.5259,GENESE
2025-03-10 15:00:00,EDT,700.7895,GENESE
2025-03-10 16:00:00,EDT,736.1355,GENESE
2025-03-10 17:00:00,EDT,865.3657,GENESE
2025-03-10 18:00:00,EDT,1033.064,GENESE
2025-03-10 19:00:00,EDT,1115.674,GENESE
2025-03-10 20:00:00,EDT,1109.8805,GENESE
2025-03-10 21:00:00,EDT,1065.8995,GENESE
2025-03-10 22:00:00,EDT,999.4566,GENESE
2025-03-10 23:00:00,EDT,945.9713,GENESE
2025-03-11 00:00:00,EDT,920.9467,GENESE
2025-03-11 01:00:00,EDT,902.2316,GENESE
2025-03-11 02:00:00,EDT,901.1461,GENESE
2025-03-11 03:00:00,EDT,906.6283,GENESE
2025-03-11 04:00:00,EDT,929.7136,GENESE
2025-03-11 05:00:00,EDT,986.0538,GENESE
2025-03-11 06:00:00,EDT,1080.2734,GENESE
2025-03-11 07:00:00,EDT,1136.6139,GENESE
2025-03-11 08:00:00,EDT,1066.0675,GENESE
2025-03-11 09:00:00,EDT,880.9713,GENESE
2025-03-11 10:00:00,EDT,790.6747,GENESE
2025-03-11 11:00:00,EDT,756.6942,GENESE
2025-03-11 12:00:00,EDT,730.8754,GENESE
2025-03-11 13:00:00,EDT,721.4177,GENESE
2025-03-11 14:00:00,EDT,705.0714,GENESE
2025-03-11 15:00:00,EDT,714.2141,GENESE
2025-03-11 16:00:00,EDT,781.4174,GENESE
2025-03-11 17:00:00,EDT,913.5034,GENESE
2025-03-11 18:00:00,EDT,1035.8562,GENESE
2025-03-11 19:00:00,EDT,1108.8316,GENESE
2025-03-11 20:00:00,EDT,1114.8221,GENESE
2025-03-11 21:00:00,EDT,1075.2595,GENESE
2025-03-11 22:00:00,EDT,1011.7946,GENESE
2025-03-11 23:00:00,EDT,968.2855,GENESE
2025-03-12 00:00:00,EDT,938.677,GENESE
2025-03-12 01:00:00,EDT,920.1451,GENESE
2025-03-12 02:00:00,EDT,914.171,GENESE
2025-03-12 03:00:00,EDT,932.3859,GENESE
2025-03-12 04:00:00,EDT,962.7957,GENESE
2025-03-12 05:00:00,EDT,1025.2664,GENESE
2025-03-12 06:00:00,EDT,1127.2395,GENESE
2025-03-12 07:00:00,EDT,1193.2763,GENESE
2025-03-12 08:00:00,EDT,1117.3481,GENESE
2025-03-12 09:00:00,EDT,960.0577,GENESE
2025-03-12 10:00:00,EDT,888.4668,GENESE
2025-03-12 11:00:00,EDT,888.7683,GENESE
2025-03-12 12:00:00,EDT,952.9965,GENESE
2025-03-12 13:00:00,EDT,974.117,GENESE
2025-03-12 14:00:00,EDT,1024.7679,GENESE
2025-03-12 15:00:00,EDT,1096.728,GENESE
2025-03-12 16:00:00,EDT,1150.3326,GENESE
2025-03-12 17:00:00,EDT,1174.8284,GENESE
2025-03-12 18:00:00,EDT,1193.4423,GENESE
2025-03-12 19:00:00,EDT,1226.8486,GENESE
2025-03-12 20:00:00,EDT,1210.9241,GENESE
2025-03-12 21:00:00,EDT,1154.1983,GENESE
2025-03-12 22:00:00,EDT,1080.1835,GENESE
2025-03-12 23:00:00,EDT,1017.4759,GENESE
2025-03-13 00:00:00,EDT,982.9692,GENESE
2025-03-13 01:00:00,EDT,960.9266,GENESE
2025-03-13 02:00:00,EDT,949.3601,GENESE
2025-03-13 03:00:00,EDT,962.2664,GENESE
2025-03-13 04:00:00,EDT,988.9956,GENESE
2025-03-13 05:00:00,EDT,1045.6098,GENESE
2025-03-13 06:00:00,EDT,1138.8695,GENESE
2025-03-13 07:00:00,EDT,1200.5811,GENESE
2025-03-13 08:00:00,EDT,1133.9337,GENESE
2025-03-13 09:00:00,EDT,969.4691,GENESE
2025-03-13 10:00:00,EDT,848.9075,GENESE
2025-03-13 11:00:00,EDT,787.3433,GENESE
2025-03-13 12:00:00,EDT,748.3727,GENESE
2025-03-13 13:00:00,EDT,733.493,GENESE
2025-03-13 14:00:00,EDT,713.253,GENESE
2025-03-13 15:00:00,EDT,712.5969,GENESE
2025-03-13 16:00:00,EDT,775.6075,GENESE
2025-03-13 17:00:00,EDT,904.9465,GENESE
2025-03-13 18:00:00,EDT,1036.3506,GENESE
2025-03-13 19:00:00,EDT,1123.8068,GENESE
2025-03-13 20:00:00,EDT,1121.1307,GENESE
2025-03-13 21:00:00,EDT,1075.5749,GENESE
2025-03-13 22:00:00,EDT,1015.7673,GENESE
2025-03-13 23:00:00,EDT,962.6693,GENESE
2025-03-14 00:00:00,EDT,934.0688,GENESE
2025-03-14 01:00:00,EDT,916.224,GENESE
2025-03-14 02:00:00,EDT,910.829,GENESE
2025-03-14 03:00:00,EDT,928.1193,GENESE
2025-03-14 04:00:00,EDT,956.8888,GENESE
2025-03-14 05:00:00,EDT,1018.0611,GENESE
2025-03-14 06:00:00,EDT,1109.9939,GENESE
2025-03-14 07:00:00,EDT,1167.8729,GENESE
2025-03-14 08:00:00,EDT,1081.5067,GENESE
2025-03-14 09:00:00,EDT,919.4351,GENESE
2025-03-14 10:00:00,EDT,841.0636,GENESE
2025-03-14 11:00:00,EDT,773.5509,GENESE
2025-03-14 12:00:00,EDT,750.2499,GENESE
2025-03-14 13:00:00,EDT,735.8092,GENESE
2025-03-14 14:00:00,EDT,705.1749,GENESE
2025-03-14 15:00:00,EDT,708.8647,GENESE
2025-03-14 16:00:00,EDT,739.8416,GENESE
2025-03-14 17:00:00,EDT,851.6411,GENESE
2025-03-14 18:00:00,EDT,969.6673,GENESE
2025-03-14 19:00:00,EDT,1040.6234,GENESE
2025-03-14 20:00:00,EDT,1035.9844,GENESE
2025-03-14 21:00:00,EDT,994.4641,GENESE
2025-03-14 22:00:00,EDT,949.4487,GENESE
2025-03-14 23:00:00,EDT,901.1161,GENESE
2025-03-15 00:00:00,EDT,860.7268,GENESE
2025-03-15 01:00:00,EDT,832.2347,GENESE
2025-03-15 02:00:00,EDT,819.3318,GENESE
2025-03-15 03:00:00,EDT,832.0826,GENESE
2025-03-15 04:00:00,EDT,842.9248,GENESE
2025-03-15 05:00:00,EDT,865.4244,GENESE
2025-03-15 06:00:00,EDT,912.6667,GENESE
2025-03-15 07:00:00,EDT,955.7142,GENESE
2025-03-15 08:00:00,EDT,901.1061,GENESE
2025-03-15 09:00:00,EDT,872.892,GENESE
2025-03-15 10:00:00,EDT,873.2483,GENESE
2025-03-15 11:00:00,EDT,833.8655,GENESE
2025-03-15 12:00:00,EDT,869.7532,GENESE
2025-03-15 13:00:00,EDT,925.35,GENESE
2025-03-15 14:00:00,EDT,885.5659,GENESE
2025-03-15 15:00:00,EDT,881.6789,GENESE
2025-03-15 16:00:00,EDT,852.6783,GENESE
2025-03-15 17:00:00,EDT,898.5479,GENESE
2025-03-15 18:00:00,EDT,983.5603,GENESE
2025-03-15 19:00:00,EDT,1029.8938,GENESE
2025-03-15 20:00:00,EDT,1017.4065,GENESE
2025-03-15 21:00:00,EDT,984.6844,GENESE
2025-03-15 22:00:00,EDT,928.6763,GENESE
2025-03-15 23:00:00,EDT,882.4363,GENESE
2025-03-16 00:00:00,EDT,849.9806,GENESE
2025-03-16 01:00:00,EDT,818.7598,GENESE
2025-03-16 02:00:00,EDT,803.1204,GENESE
2025-03-16 03:00:00,EDT,811.4429,GENESE
2025-03-16 04:00:00,EDT,814.1882,GENESE
2025-03-16 05:00:00,EDT,825.4598,GENESE
2025-03-16 06:00:00,EDT,865.2102,GENESE
2025-03-16 07:00:00,EDT,905.0643,GENESE
2025-03-16 08:00:00,EDT,938.5372,GENESE
2025-03-16 09:00:00,EDT,957.1589,GENESE
2025-03-16 10:00:00,EDT,963.4819,GENESE
2025-03-16 11:00:00,EDT,905.2959,GENESE
2025-03-16 12:00:00,EDT,859.2155,GENESE
2025-03-16 13:00:00,EDT,887.767,GENESE
2025-03-16 14:00:00,EDT,974.0936,GENESE
2025-03-16 15:00:00,EDT,1025.3942,GENESE
2025-03-16 16:00:00,EDT,972.3952,GENESE
2025-03-16 17:00:00,EDT,961.1131,GENESE
2025-03-16 18:00:00,EDT,1003.3395,GENESE
2025-03-16 19:00:00,EDT,1037.9578,GENESE
2025-03-16 20:00:00,EDT,1032.9077,GENESE
2025-03-16 21:00:00,EDT,982.8379,GENESE
2025-03-16 22:00:00,EDT,929.3297,GENESE
2025-03-16 23:00:00,EDT,878.1106,GENESE
2025-03-17 00:00:00,EDT,847.5753,GENESE
2025-03-17 01:00:00,EDT,829.5918,GENESE
2025-03-17 02:00:00,EDT,826.6236,GENESE
2025-03-17 03:00:00,EDT,844.641,GENESE
2025-03-17 04:00:00,EDT,871.3182,GENESE
2025-03-17 05:00:00,EDT,937.6424,GENESE
2025-03-17 06:00:00,EDT,1044.5649,GENESE
2025-03-17 07:00:00,EDT,1121.8109,GENESE
2025-03-17 08:00:00,EDT,1151.5639,GENESE
2025-03-17 09:00:00,EDT,1165.1682,GENESE
2025-03-17 10:00:00,EDT,1165.1567,GENESE
2025-03-17 11:00:00,EDT,1142.7447,GENESE
2025-03-17 12:00:00,EDT,1103.6651,GENESE
2025-03-17 13:00:00,EDT,1090.7772,GENESE
2025-03-17 14:00:00,EDT,1048.7079,GENESE
2025-03-17 15:00:00,EDT,972.899,GENESE
2025-03-17 16:00:00,EDT,882.4855,GENESE
2025-03-17 17:00:00,EDT,933.1374,GENESE
2025-03-17 18:00:00,EDT,1080.6998,GENESE
2025-03-17 19:00:00,EDT,1175.0798,GENESE
2025-03-17 20:00:00,EDT,1176.5899,GENESE
2025-03-17 21:00:00,EDT,1129.5476,GENESE
2025-03-17 22:00:00,EDT,1065.3157,GENESE
2025-03-17 23:00:00,EDT,1007.9553,GENESE
2025-03-18 00:00:00,EDT,973.2791,GENESE
2025-03-18 01:00:00,EDT,952.3953,GENESE
2025-03-18 02:00:00,EDT,941.3021,GENESE
2025-03-18 03:00:00,EDT,956.3524,GENESE
2025-03-18 04:00:00,EDT,984.1616,GENESE
2025-03-18 05:00:00,EDT,1044.2344,GENESE
2025-03-18 06:00:00,EDT,1141.7014,GENESE
2025-03-18 07:00:00,EDT,1191.8197,GENESE
2025-03-18 08:00:00,EDT,1079.2169,GENESE
2025-03-18 09:00:00,EDT,906.1936,GENESE
2025-03-18 10:00:00,EDT,826.4383,GENESE
2025-03-18 11:00:00,EDT,775.813,GENESE
2025-03-18 12:00:00,EDT,744.9026,GENESE
2025-03-18 13:00:00,EDT,727.7624,GENESE
2025-03-18 14:00:00,EDT,709.2128,GENESE
2025-03-18 15:00:00,EDT,707.9109,GENESE
2025-03-18 16:00:00,EDT,746.3037,GENESE
2025-03-18 17:00:00,EDT,853.677,GENESE
2025-03-18 18:00:00,EDT,999.4761,GENESE
2025-03-18 19:00:00,EDT,1082.7767,GENESE
2025-03-18 20:00:00,EDT,1084.1482,GENESE
2025-03-18 21:00:00,EDT,1039.4095,GENESE
